Node Number	X Location (m)	Y Location (m)	Z Location (m)	
1221	-8.7102e-004	2.8782e-004	0.	
1222	-1.07e-003	2.4e-004	0.	
1223	-9.8106e-004	3.244e-004	0.	
1224	-1.0341e-003	3.1133e-004	0.	
1225	-9.3447e-004	3.0374e-004	0.	
1226	-1.1816e-003	1.7177e-004	0.	
1227	-1.2199e-003	2.5102e-004	0.	
1228	-1.1655e-003	2.9869e-004	0.	
1229	-1.0969e-003	2.9301e-004	0.	
1230	-1.2435e-003	5.6486e-005	0.	
1231	-1.2648e-003	2.0349e-004	0.	
1232	-1.2926e-003	8.9485e-005	0.	
1233	-1.2927e-003	1.5298e-004	0.	
1234	-1.2387e-003	-7.4272e-005	0.	
1235	-1.3074e-003	2.5753e-005	0.	
1236	-1.3043e-003	-4.7327e-005	0.	
1237	-1.1685e-003	-1.8469e-004	0.	
1238	-1.2792e-003	-1.9009e-004	0.	
1239	-1.2849e-003	-1.098e-004	0.	
1240	-1.2072e-003	-2.2252e-004	0.	
1241	-1.0521e-003	-2.4451e-004	0.	
1242	-1.0863e-003	-2.9168e-004	0.	
1243	-1.1588e-003	-2.6662e-004	0.	
1244	-9.2146e-004	-2.3734e-004	0.	
1245	-1.0223e-003	-3.0532e-004	0.	
1246	-9.5721e-004	-3.1103e-004	0.	
1247	-8.1225e-004	-1.6507e-004	0.	
1248	-7.7226e-004	-2.2389e-004	0.	
1249	-8.1911e-004	-2.8788e-004	0.	
1250	-8.9508e-004	-2.9047e-004	0.	
1251	-7.29e-004	-1.7469e-004	0.	
1252	-7.0794e-004	-9.1432e-005	0.	
1253	2.4129e-004	-9.3458e-004	0.	
1254	2.4354e-004	-1.0565e-003	0.	
1255	3.1194e-004	-9.6943e-004	0.	
1256	3.0489e-004	-1.0363e-003	0.	
1257	1.7512e-004	-8.2158e-004	0.	
1258	2.2421e-004	-7.9694e-004	0.	
1259	2.9468e-004	-8.2806e-004	0.	
1260	2.9482e-004	-9.0628e-004	0.	
1261	6.0869e-005	-7.5752e-004	0.	
1262	1.7745e-004	-7.5104e-004	0.	
1263	1.2322e-004	-7.3491e-004	0.	
1264	-7.0033e-005	-7.6001e-004	0.	
1265	3.3158e-005	-6.789e-004	0.	
1266	-3.4132e-005	-6.8868e-004	0.	
1267	5.9728e-005	-7.1897e-004	0.	
1268	-1.8176e-004	-8.2836e-004	0.	
1269	-2.1818e-004	-7.6484e-004	0.	
1270	-1.7387e-004	-7.0797e-004	0.	
1271	-9.6973e-005	-7.0702e-004	0.	
1272	-2.436e-004	-9.4378e-004	0.	
1273	-2.6316e-004	-8.1248e-004	0.	
1274	-2.9823e-004	-9.1282e-004	0.	
1275	-3.0022e-004	-8.5603e-004	0.	
1276	-2.3863e-004	-1.0745e-003	0.	
1277	-3.1295e-004	-9.7657e-004	0.	
1278	-3.1066e-004	-1.0377e-003	0.	
1279	-1.6829e-004	-1.1849e-003	0.	
1280	-2.3258e-004	-1.2159e-003	0.	
1281	-2.884e-004	-1.171e-003	0.	
1282	-2.9115e-004	-1.1001e-003	0.	
1283	-5.1841e-005	-1.2446e-003	0.	
1284	-1.8419e-004	-1.26e-003	0.	
1285	-8.4076e-005	-1.2998e-003	0.	
1286	-1.4433e-004	-1.3097e-003	0.	
1287	7.8803e-005	-1.2373e-003	0.	
1288	-2.0075e-005	-1.3134e-003	0.	
1289	4.3044e-005	-1.311e-003	0.	
1290	1.8786e-004	-1.1649e-003	0.	
1291	2.2787e-004	-1.2238e-003	0.	
1292	1.8104e-004	-1.2878e-003	0.	
1293	1.0513e-004	-1.2904e-003	0.	
1294	2.7104e-004	-1.1746e-003	0.	
1295	2.9213e-004	-1.0913e-003	0.	
1296	1.2413e-003	-9.3456e-004	0.	
1297	1.2435e-003	-1.0565e-003	0.	
1298	1.3061e-003	-9.6749e-004	0.	
1299	1.2998e-003	-1.0229e-003	0.	
1300	1.1751e-003	-8.2159e-004	0.	
1301	1.2868e-003	-8.3027e-004	0.	
1302	1.289e-003	-9.0433e-004	0.	
1303	1.2228e-003	-7.8683e-004	0.	
1304	1.061e-003	-7.5754e-004	0.	
1305	1.102e-003	-7.0748e-004	0.	
1306	1.1761e-003	-7.4096e-004	0.	
1307	9.301e-004	-7.5997e-004	0.	
1308	1.0385e-003	-6.9153e-004	0.	
1309	9.6598e-004	-6.8867e-004	0.	
1310	8.184e-004	-8.2818e-004	0.	
1311	7.8723e-004	-7.6341e-004	0.	
1312	8.2626e-004	-7.0787e-004	0.	
1313	9.0315e-004	-7.0697e-004	0.	
1314	7.5647e-004	-9.4348e-004	0.	
1315	7.4226e-004	-8.1095e-004	0.	
1316	7.0186e-004	-9.1258e-004	0.	
1317	6.9626e-004	-8.5177e-004	0.	
1318	7.6129e-004	-1.0743e-003	0.	
1319	6.8707e-004	-9.7633e-004	0.	
1320	6.8932e-004	-1.0374e-003	0.	
1321	8.3156e-004	-1.1847e-003	0.	
1322	7.6627e-004	-1.213e-003	0.	
1323	7.1162e-004	-1.1707e-003	0.	
1324	7.0876e-004	-1.0999e-003	0.	
1325	9.4802e-004	-1.2445e-003	0.	
1326	8.1466e-004	-1.2571e-003	0.	
1327	9.1801e-004	-1.2969e-003	0.	
1328	8.5428e-004	-1.3075e-003	0.	
1329	1.0787e-003	-1.2373e-003	0.	
1330	9.8202e-004	-1.3105e-003	0.	
1331	1.0629e-003	-1.3033e-003	0.	
1332	1.1878e-003	-1.165e-003	0.	
1333	1.125e-003	-1.2827e-003	0.	
1334	1.1932e-003	-1.2186e-003	0.	
1335	1.2933e-003	-1.1317e-003	0.	
1336	1.287e-003	-1.0779e-003	0.	
1337	1.2364e-003	-1.1694e-003	0.	
1338	-7.5872e-004	-9.3456e-004	0.	
1339	-7.5647e-004	-1.0565e-003	0.	
1340	-6.8808e-004	-9.6946e-004	0.	
1341	-6.9514e-004	-1.0363e-003	0.	
1342	-8.2484e-004	-8.2162e-004	0.	
1343	-7.576e-004	-7.8194e-004	0.	
1344	-6.9791e-004	-8.2991e-004	0.	
1345	-7.0521e-004	-9.063e-004	0.	
1346	-9.3897e-004	-7.5756e-004	0.	
1347	-8.043e-004	-7.3609e-004	0.	
1348	-8.7138e-004	-7.1153e-004	0.	
1349	-1.0698e-003	-7.5995e-004	0.	
1350	-9.867e-004	-6.7495e-004	0.	
1351	-1.0554e-003	-6.928e-004	0.	
1352	-9.3484e-004	-6.9556e-004	0.	
1353	-1.1816e-003	-8.2815e-004	0.	
1354	-1.1183e-003	-7.1107e-004	0.	
1355	-1.1767e-003	-7.5167e-004	0.	
1356	-1.2435e-003	-9.4347e-004	0.	
1357	-1.2902e-003	-8.3643e-004	0.	
1358	-1.2976e-003	-9.1083e-004	0.	
1359	-1.2217e-003	-7.9922e-004	0.	
1360	-1.2387e-003	-1.0743e-003	0.	
1361	-1.3053e-003	-1.0542e-003	0.	
1362	-1.3124e-003	-9.7457e-004	0.	
1363	-1.1685e-003	-1.1847e-003	0.	
1364	-1.2773e-003	-1.2026e-003	0.	
1365	-1.2858e-003	-1.1167e-003	0.	
1366	-1.2017e-003	-1.2327e-003	0.	
1367	-1.0521e-003	-1.2445e-003	0.	
1368	-1.0854e-003	-1.2929e-003	0.	
1369	-1.1534e-003	-1.2768e-003	0.	
1370	-9.2138e-004	-1.2373e-003	0.	
1371	-1.0214e-003	-1.3065e-003	0.	
1372	-9.5714e-004	-1.311e-003	0.	
1373	-8.1221e-004	-1.165e-003	0.	
1374	-7.722e-004	-1.2238e-003	0.	
1375	-8.1904e-004	-1.2878e-003	0.	
1376	-8.95e-004	-1.2904e-003	0.	
1377	-7.2898e-004	-1.1747e-003	0.	
1378	-7.0791e-004	-1.0914e-003	0.	
1379	2.4129e-004	-1.9346e-003	0.	
1380	2.4354e-004	-2.0565e-003	0.	
1381	2.9808e-004	-2.0367e-003	0.	
1382	3.1193e-004	-1.9694e-003	0.	
1383	1.7518e-004	-1.8216e-003	0.	
1384	2.4549e-004	-1.7847e-003	0.	
1385	3.0391e-004	-1.8303e-003	0.	
1386	2.9481e-004	-1.9063e-003	0.	
1387	6.1023e-005	-1.7576e-003	0.	
1388	1.988e-004	-1.7388e-003	0.	
1389	9.0842e-005	-1.6992e-003	0.	
1390	1.5231e-004	-1.7017e-003	0.	
1391	-6.9931e-005	-1.76e-003	0.	
1392	2.7339e-005	-1.6832e-003	0.	
1393	-3.4008e-005	-1.6887e-003	0.	
1394	-1.8165e-004	-1.8282e-003	0.	
1395	-2.1197e-004	-1.7642e-003	0.	
1396	-1.6894e-004	-1.7087e-003	0.	
1397	-9.6887e-005	-1.707e-003	0.	
1398	-2.4354e-004	-1.9435e-003	0.	
1399	-2.5692e-004	-1.8118e-003	0.	
1400	-2.9816e-004	-1.9126e-003	0.	
1401	-3.0451e-004	-1.8532e-003	0.	
1402	-2.3871e-004	-2.0743e-003	0.	
1403	-3.1294e-004	-1.9764e-003	0.	
1404	-3.1068e-004	-2.0374e-003	0.	
1405	-1.6849e-004	-2.1847e-003	0.	
1406	-2.8079e-004	-2.1676e-003	0.	
1407	-2.9124e-004	-2.0999e-003	0.	
1408	-2.2147e-004	-2.1874e-003	0.	
1409	-5.2045e-005	-2.2445e-003	0.	
1410	-9.141e-005	-2.2869e-003	0.	
1411	-1.7314e-004	-2.2315e-003	0.	
1412	-1.5226e-004	-2.2833e-003	0.	
1413	7.8743e-005	-2.2373e-003	0.	
1414	-2.7351e-005	-2.3005e-003	0.	
1415	3.4666e-005	-2.3044e-003	0.	
1416	1.8787e-004	-2.1649e-003	0.	
1417	1.6089e-004	-2.2931e-003	0.	
1418	9.6827e-005	-2.2838e-003	0.	
1419	1.992e-004	-2.2295e-003	0.	
1420	2.8532e-004	-2.0917e-003	0.	
1421	2.4237e-004	-2.1804e-003	0.	
1422	2.7118e-004	-2.1382e-003	0.	
1423	1.2413e-003	-1.9345e-003	0.	
1424	1.2435e-003	-2.0565e-003	0.	
1425	1.2956e-003	-2.0526e-003	0.	
1426	1.3125e-003	-1.9833e-003	0.	
1427	1.1751e-003	-1.8215e-003	0.	
1428	1.2868e-003	-1.8469e-003	0.	
1429	1.2954e-003	-1.9201e-003	0.	
1430	1.2284e-003	-1.8166e-003	0.	
1431	1.0608e-003	-1.7575e-003	0.	
1432	1.094e-003	-1.709e-003	0.	
1433	1.1545e-003	-1.7174e-003	0.	
1434	1.1817e-003	-1.7707e-003	0.	
1435	9.2992e-004	-1.76e-003	0.	
1436	1.0305e-003	-1.693e-003	0.	
1437	9.6583e-004	-1.6887e-003	0.	
1438	8.1827e-004	-1.8283e-003	0.	
1439	7.8367e-004	-1.7652e-003	0.	
1440	8.2611e-004	-1.708e-003	0.	
1441	9.0298e-004	-1.707e-003	0.	
1442	7.5644e-004	-1.9436e-003	0.	
1443	7.3875e-004	-1.8127e-003	0.	
1444	7.0181e-004	-1.9127e-003	0.	
1445	6.9562e-004	-1.8537e-003	0.	
1446	7.6131e-004	-2.0743e-003	0.	
1447	7.0272e-004	-2.0461e-003	0.	
1448	6.8706e-004	-1.9764e-003	0.	
1449	8.3155e-004	-2.1847e-003	0.	
1450	7.2217e-004	-2.1085e-003	0.	
1451	7.7193e-004	-2.1993e-003	0.	
1452	7.3882e-004	-2.158e-003	0.	
1453	9.4792e-004	-2.2445e-003	0.	
1454	8.6682e-004	-2.2966e-003	0.	
1455	8.2027e-004	-2.2433e-003	0.	
1456	1.0786e-003	-2.2373e-003	0.	
1457	9.3081e-004	-2.3102e-003	0.	
1458	1.0289e-003	-2.328e-003	0.	
1459	1.0925e-003	-2.2815e-003	0.	
1460	1.1878e-003	-2.165e-003	0.	
1461	1.2096e-003	-2.2129e-003	0.	
1462	1.1546e-003	-2.2609e-003	0.	
1463	1.2828e-003	-2.1076e-003	0.	
1464	1.2528e-003	-2.1637e-003	0.	
1465	-7.5871e-004	-1.9346e-003	0.	
1466	-7.5646e-004	-2.0565e-003	0.	
1467	-6.8581e-004	-2.0305e-003	0.	
1468	-6.8806e-004	-1.9694e-003	0.	
1469	-8.2479e-004	-1.8217e-003	0.	
1470	-7.6179e-004	-1.7907e-003	0.	
1471	-7.0642e-004	-1.8341e-003	0.	
1472	-7.0518e-004	-1.9063e-003	0.	
1473	-9.389e-004	-1.7576e-003	0.	
1474	-8.0845e-004	-1.7449e-003	0.	
1475	-8.6749e-004	-1.7128e-003	0.	
1476	-1.0698e-003	-1.7599e-003	0.	
1477	-9.7491e-004	-1.6718e-003	0.	
1478	-1.0658e-003	-1.7116e-003	0.	
1479	-9.3098e-004	-1.6968e-003	0.	
1480	-1.0212e-003	-1.6781e-003	0.	
1481	-1.1816e-003	-1.8282e-003	0.	
1482	-1.1287e-003	-1.7299e-003	0.	
1483	-1.187e-003	-1.7721e-003	0.	
1484	-1.2435e-003	-1.9435e-003	0.	
1485	-1.2934e-003	-1.8588e-003	0.	
1486	-1.2976e-003	-1.9266e-003	0.	
1487	-1.232e-003	-1.8197e-003	0.	
1488	-1.2387e-003	-2.0744e-003	0.	
1489	-1.2879e-003	-2.0618e-003	0.	
1490	-1.3124e-003	-1.9904e-003	0.	
1491	-1.1684e-003	-2.1848e-003	0.	
1492	-1.2684e-003	-2.1243e-003	0.	
1493	-1.2275e-003	-2.1913e-003	0.	
1494	-1.0519e-003	-2.2446e-003	0.	
1495	-1.0727e-003	-2.3015e-003	0.	
1496	-1.1504e-003	-2.3022e-003	0.	
1497	-1.1792e-003	-2.2354e-003	0.	
1498	-9.2118e-004	-2.2372e-003	0.	
1499	-1.0087e-003	-2.315e-003	0.	
1500	-9.3519e-004	-2.3019e-003	0.	
1501	-8.1213e-004	-2.1649e-003	0.	
1502	-7.9498e-004	-2.2509e-003	0.	
1503	-8.731e-004	-2.2813e-003	0.	
1504	-7.5182e-004	-2.2018e-003	0.	
1505	-6.9857e-004	-2.0855e-003	0.	
1506	-6.931e-004	-2.1589e-003	0.	
1507	1.5e-003	-4.2404e-003	0.	
1508	1.1984e-003	-4.5e-003	0.	
1509	1.3507e-003	-4.2557e-003	0.	
1510	1.5e-003	4.2413e-003	0.	
1511	1.1985e-003	4.5e-003	0.	
1512	1.2965e-003	4.3304e-003	0.	
1513	1.5e-003	-3.7637e-003	0.	
1514	1.3507e-003	-3.9961e-003	0.	
1515	1.5e-003	-3.3667e-003	0.	
1516	1.3481e-003	-3.4133e-003	0.	
1517	1.2629e-003	-3.5836e-003	0.	
1518	1.3507e-003	-3.779e-003	0.	
1519	1.5e-003	-3.0395e-003	0.	
1520	1.3777e-003	-3.0751e-003	0.	
1521	1.3481e-003	-3.2335e-003	0.	
1522	1.5e-003	-2.7711e-003	0.	
1523	1.3777e-003	-2.9277e-003	0.	
1524	1.4145e-003	-2.8064e-003	0.	
1525	1.5e-003	-2.5478e-003	0.	
1526	1.425e-003	-2.5874e-003	0.	
1527	1.4145e-003	-2.6854e-003	0.	
1528	1.5e-003	-2.3558e-003	0.	
1529	1.425e-003	-2.4852e-003	0.	
1530	1.423e-003	-2.3936e-003	0.	
1531	1.5e-003	-2.1817e-003	0.	
1532	1.423e-003	-2.304e-003	0.	
1533	1.4461e-003	-2.2441e-003	0.	
1534	1.5e-003	-2.0152e-003	0.	
1535	1.4206e-003	-2.1012e-003	0.	
1536	1.4375e-003	-2.0319e-003	0.	
1537	1.4461e-003	-2.1596e-003	0.	
1538	1.5e-003	-1.85e-003	0.	
1539	1.4289e-003	-1.8767e-003	0.	
1540	1.4375e-003	-1.9499e-003	0.	
1541	1.5e-003	-1.6755e-003	0.	
1542	1.4177e-003	-1.7236e-003	0.	
1543	1.4289e-003	-1.7935e-003	0.	
1544	1.5e-003	-1.4809e-003	0.	
1545	1.4177e-003	-1.6323e-003	0.	
1546	1.408e-003	-1.5438e-003	0.	
1547	1.5e-003	-1.287e-003	0.	
1548	1.4299e-003	-1.342e-003	0.	
1549	1.408e-003	-1.4404e-003	0.	
1550	1.5e-003	-1.1149e-003	0.	
1551	1.4299e-003	-1.2515e-003	0.	
1552	1.4311e-003	-1.1749e-003	0.	
1553	1.5e-003	-9.5178e-004	0.	
1554	1.4311e-003	-1.0933e-003	0.	
1555	1.4311e-003	-9.8416e-004	0.	
1556	1.4248e-003	-1.0395e-003	0.	
1557	1.5e-003	-7.8513e-004	0.	
1558	1.4289e-003	-8.2854e-004	0.	
1559	1.4311e-003	-9.0261e-004	0.	
1560	1.5e-003	-6.0935e-004	0.	
1561	1.4278e-003	-6.551e-004	0.	
1562	1.4289e-003	-7.4344e-004	0.	
1563	1.5e-003	-4.2903e-004	0.	
1564	1.4278e-003	-5.6443e-004	0.	
1565	1.4272e-003	-4.7813e-004	0.	
1566	1.5e-003	-2.5267e-004	0.	
1567	1.4067e-003	-3.1349e-004	0.	
1568	1.4272e-003	-3.8849e-004	0.	
1569	1.4397e-003	-2.6656e-004	0.	
1570	1.5e-003	-8.2705e-005	0.	
1571	1.4321e-003	-1.1535e-004	0.	
1572	1.4397e-003	-1.7984e-004	0.	
1573	1.5e-003	8.381e-005	0.	
1574	1.432e-003	3.2965e-005	0.	
1575	1.4321e-003	-3.2103e-005	0.	
1576	1.5e-003	2.5381e-004	0.	
1577	1.432e-003	1.1623e-004	0.	
1578	1.4216e-003	1.7424e-004	0.	
1579	1.5e-003	4.3015e-004	0.	
1580	1.4059e-003	3.2034e-004	0.	
1581	1.4066e-003	3.9079e-004	0.	
1582	1.4216e-003	2.6098e-004	0.	
1583	1.5e-003	6.1028e-004	0.	
1584	1.4076e-003	5.6127e-004	0.	
1585	1.4066e-003	4.8039e-004	0.	
1586	1.5e-003	7.8584e-004	0.	
1587	1.4076e-003	6.518e-004	0.	
1588	1.4311e-003	7.4809e-004	0.	
1589	1.5e-003	9.5243e-004	0.	
1590	1.4311e-003	8.3312e-004	0.	
1591	1.4375e-003	9.0316e-004	0.	
1592	1.5e-003	1.1155e-003	0.	
1593	1.4308e-003	1.065e-003	0.	
1594	1.4375e-003	9.8471e-004	0.	
1595	1.5e-003	1.2877e-003	0.	
1596	1.4146e-003	1.24e-003	0.	
1597	1.4308e-003	1.1465e-003	0.	
1598	1.5e-003	1.4816e-003	0.	
1599	1.4146e-003	1.3306e-003	0.	
1600	1.4278e-003	1.4326e-003	0.	
1601	1.5e-003	1.6762e-003	0.	
1602	1.4319e-003	1.6284e-003	0.	
1603	1.4278e-003	1.5359e-003	0.	
1604	1.5e-003	1.8506e-003	0.	
1605	1.4319e-003	1.7196e-003	0.	
1606	1.4342e-003	1.8025e-003	0.	
1607	1.5e-003	2.0158e-003	0.	
1608	1.4342e-003	1.8857e-003	0.	
1609	1.4375e-003	1.9503e-003	0.	
1610	1.5e-003	2.1823e-003	0.	
1611	1.4154e-003	2.0913e-003	0.	
1612	1.4375e-003	2.0324e-003	0.	
1613	1.4124e-003	2.151e-003	0.	
1614	1.5e-003	2.3565e-003	0.	
1615	1.4202e-003	2.3077e-003	0.	
1616	1.4124e-003	2.2355e-003	0.	
1617	1.5e-003	2.5485e-003	0.	
1618	1.4101e-003	2.4765e-003	0.	
1619	1.4202e-003	2.3974e-003	0.	
1620	1.5e-003	2.772e-003	0.	
1621	1.4101e-003	2.5788e-003	0.	
1622	1.3841e-003	2.6881e-003	0.	
1623	1.5e-003	3.0406e-003	0.	
1624	1.3841e-003	2.8093e-003	0.	
1625	1.3832e-003	2.9316e-003	0.	
1626	1.5e-003	3.368e-003	0.	
1627	1.3287e-003	3.2161e-003	0.	
1628	1.3832e-003	3.0791e-003	0.	
1629	1.5e-003	3.7653e-003	0.	
1630	1.3287e-003	3.3961e-003	0.	
1631	1.2637e-003	3.67e-003	0.	
1632	1.2327e-003	3.5224e-003	0.	
1633	1.2637e-003	3.8873e-003	0.	
1634	1.2965e-003	4.0717e-003	0.	
1635	-1.1984e-003	4.5e-003	0.	
1636	-1.5e-003	4.2404e-003	0.	
1637	-1.3506e-003	4.2557e-003	0.	
1638	5.9773e-004	4.5e-003	0.	
1639	7.8553e-004	4.2707e-003	0.	
1640	9.9503e-004	4.3304e-003	0.	
1641	1.6238e-007	4.5e-003	0.	
1642	1.183e-004	4.2803e-003	0.	
1643	4.8618e-004	4.2707e-003	0.	
1644	2.6081e-004	4.1377e-003	0.	
1645	-5.974e-004	4.5e-003	0.	
1646	-1.7991e-004	4.2803e-003	0.	
1647	-3.7316e-004	4.2666e-003	0.	
1648	-8.5393e-004	4.2214e-003	0.	
1649	-6.7251e-004	4.2666e-003	0.	
1650	-1.0489e-003	4.2557e-003	0.	
1651	-1.5e-003	-4.2413e-003	0.	
1652	-1.1985e-003	-4.5e-003	0.	
1653	-1.2963e-003	-4.3305e-003	0.	
1654	-1.5e-003	3.7636e-003	0.	
1655	-1.3506e-003	3.9961e-003	0.	
1656	-1.5e-003	3.3666e-003	0.	
1657	-1.3476e-003	3.4132e-003	0.	
1658	-1.2625e-003	3.5835e-003	0.	
1659	-1.3506e-003	3.7789e-003	0.	
1660	-1.5e-003	3.0394e-003	0.	
1661	-1.377e-003	3.075e-003	0.	
1662	-1.3476e-003	3.2334e-003	0.	
1663	-1.5e-003	2.771e-003	0.	
1664	-1.377e-003	2.9276e-003	0.	
1665	-1.413e-003	2.8085e-003	0.	
1666	-1.5e-003	2.5477e-003	0.	
1667	-1.424e-003	2.5889e-003	0.	
1668	-1.413e-003	2.6874e-003	0.	
1669	-1.5e-003	2.3558e-003	0.	
1670	-1.424e-003	2.4866e-003	0.	
1671	-1.4216e-003	2.3942e-003	0.	
1672	-1.5e-003	2.1816e-003	0.	
1673	-1.4216e-003	2.3045e-003	0.	
1674	-1.4463e-003	2.2453e-003	0.	
1675	-1.5e-003	2.0151e-003	0.	
1676	-1.43e-003	2.1025e-003	0.	
1677	-1.4375e-003	2.0296e-003	0.	
1678	-1.4463e-003	2.1608e-003	0.	
1679	-1.5e-003	1.8499e-003	0.	
1680	-1.4314e-003	1.8816e-003	0.	
1681	-1.4375e-003	1.9475e-003	0.	
1682	-1.5e-003	1.6754e-003	0.	
1683	-1.4265e-003	1.7245e-003	0.	
1684	-1.4314e-003	1.7984e-003	0.	
1685	-1.5e-003	1.4807e-003	0.	
1686	-1.4265e-003	1.6332e-003	0.	
1687	-1.4064e-003	1.5431e-003	0.	
1688	-1.5e-003	1.2868e-003	0.	
1689	-1.4039e-003	1.3213e-003	0.	
1690	-1.4064e-003	1.4397e-003	0.	
1691	-1.5e-003	1.1147e-003	0.	
1692	-1.4039e-003	1.2308e-003	0.	
1693	-1.4301e-003	1.136e-003	0.	
1694	-1.5e-003	9.5162e-004	0.	
1695	-1.4301e-003	1.0545e-003	0.	
1696	-1.4375e-003	9.818e-004	0.	
1697	-1.5e-003	7.8499e-004	0.	
1698	-1.4277e-003	8.2646e-004	0.	
1699	-1.4375e-003	9.0025e-004	0.	
1700	-1.5e-003	6.0936e-004	0.	
1701	-1.4264e-003	6.5337e-004	0.	
1702	-1.4277e-003	7.4139e-004	0.	
1703	-1.5e-003	4.2922e-004	0.	
1704	-1.4264e-003	5.6281e-004	0.	
1705	-1.4256e-003	4.7856e-004	0.	
1706	-1.5e-003	2.529e-004	0.	
1707	-1.4047e-003	3.1418e-004	0.	
1708	-1.4256e-003	3.8897e-004	0.	
1709	-1.4326e-003	2.6367e-004	0.	
1710	-1.5e-003	8.2923e-005	0.	
1711	-1.4325e-003	1.1345e-004	0.	
1712	-1.4326e-003	1.7695e-004	0.	
1713	-1.5e-003	-8.3603e-005	0.	
1714	-1.4325e-003	3.0193e-005	0.	
1715	-1.4294e-003	-4.2887e-005	0.	
1716	-1.5e-003	-2.5361e-004	0.	
1717	-1.4237e-003	-2.0645e-004	0.	
1718	-1.4294e-003	-1.2616e-004	0.	
1719	-1.5e-003	-4.2995e-004	0.	
1720	-1.4237e-003	-2.9319e-004	0.	
1721	-1.4145e-003	-3.819e-004	0.	
1722	-1.5e-003	-6.1009e-004	0.	
1723	-1.4056e-003	-5.6105e-004	0.	
1724	-1.4145e-003	-4.715e-004	0.	
1725	-1.5e-003	-7.8568e-004	0.	
1726	-1.4056e-003	-6.5159e-004	0.	
1727	-1.4301e-003	-7.459e-004	0.	
1728	-1.5e-003	-9.5228e-004	0.	
1729	-1.4301e-003	-8.3094e-004	0.	
1730	-1.4375e-003	-9.0534e-004	0.	
1731	-1.5e-003	-1.1154e-003	0.	
1732	-1.4304e-003	-1.0665e-003	0.	
1733	-1.4375e-003	-9.8689e-004	0.	
1734	-1.5e-003	-1.2875e-003	0.	
1735	-1.4218e-003	-1.234e-003	0.	
1736	-1.4304e-003	-1.1481e-003	0.	
1737	-1.5e-003	-1.4815e-003	0.	
1738	-1.4218e-003	-1.3246e-003	0.	
1739	-1.4047e-003	-1.4285e-003	0.	
1740	-1.5e-003	-1.676e-003	0.	
1741	-1.429e-003	-1.6298e-003	0.	
1742	-1.4047e-003	-1.5319e-003	0.	
1743	-1.5e-003	-1.8505e-003	0.	
1744	-1.429e-003	-1.721e-003	0.	
1745	-1.4333e-003	-1.8015e-003	0.	
1746	-1.5e-003	-2.0157e-003	0.	
1747	-1.4333e-003	-1.8847e-003	0.	
1748	-1.4375e-003	-1.9526e-003	0.	
1749	-1.5e-003	-2.1823e-003	0.	
1750	-1.413e-003	-2.1061e-003	0.	
1751	-1.4375e-003	-2.0346e-003	0.	
1752	-1.4475e-003	-2.1554e-003	0.	
1753	-1.5e-003	-2.3564e-003	0.	
1754	-1.4271e-003	-2.3076e-003	0.	
1755	-1.4475e-003	-2.2399e-003	0.	
1756	-1.5e-003	-2.5484e-003	0.	
1757	-1.409e-003	-2.4845e-003	0.	
1758	-1.4271e-003	-2.3973e-003	0.	
1759	-1.5e-003	-2.7719e-003	0.	
1760	-1.409e-003	-2.5868e-003	0.	
1761	-1.3787e-003	-2.7019e-003	0.	
1762	-1.5e-003	-3.0405e-003	0.	
1763	-1.3787e-003	-2.823e-003	0.	
1764	-1.3948e-003	-2.9518e-003	0.	
1765	-1.5e-003	-3.368e-003	0.	
1766	-1.3298e-003	-3.2212e-003	0.	
1767	-1.3948e-003	-3.0993e-003	0.	
1768	-1.5e-003	-3.7653e-003	0.	
1769	-1.3298e-003	-3.4011e-003	0.	
1770	-1.2768e-003	-3.6766e-003	0.	
1771	-1.2319e-003	-3.525e-003	0.	
1772	-1.2768e-003	-3.8939e-003	0.	
1773	-1.2963e-003	-4.0718e-003	0.	
1774	-5.9773e-004	-4.5e-003	0.	
1775	-7.8509e-004	-4.2709e-003	0.	
1776	-9.948e-004	-4.3305e-003	0.	
1777	-1.6238e-007	-4.5e-003	0.	
1778	-1.1776e-004	-4.2804e-003	0.	
1779	-4.8574e-004	-4.2709e-003	0.	
1780	-2.5996e-004	-4.1379e-003	0.	
1781	5.974e-004	-4.5e-003	0.	
1782	1.8045e-004	-4.2804e-003	0.	
1783	3.7361e-004	-4.2667e-003	0.	
1784	8.5428e-004	-4.2214e-003	0.	
1785	6.7297e-004	-4.2667e-003	0.	
1786	1.0491e-003	-4.2557e-003	0.	
1787	-8.2607e-004	2.7055e-003	0.	
1788	-6.3874e-004	2.7721e-003	0.	
1789	-6.1593e-004	2.6666e-003	0.	
1790	-8.0054e-004	2.6168e-003	0.	
1791	-6.957e-004	2.605e-003	0.	
1792	-7.4602e-004	2.7878e-003	0.	
1793	8.333e-004	-2.7076e-003	0.	
1794	6.4752e-004	-2.7742e-003	0.	
1795	6.3323e-004	-2.6712e-003	0.	
1796	8.0783e-004	-2.6182e-003	0.	
1797	7.162e-004	-2.6027e-003	0.	
1798	7.5291e-004	-2.789e-003	0.	
1799	-7.4276e-004	-2.8448e-003	0.	
1800	-9.1974e-004	-2.7017e-003	0.	
1801	-7.8452e-004	-2.5882e-003	0.	
1802	-9.0632e-004	-2.8288e-003	0.	
1803	-7.061e-004	-2.6377e-003	0.	
1804	-6.5729e-004	-2.7385e-003	0.	
